unit_id,timestamp_ms,iso_time,seq,roll_deg,pitch_deg,yaw_deg,mag_hdg,lat,lon,sog_mps,heading_deg,mag_x,mag_y,mag_z,ble1_roll,ble1_pitch,ble1_yaw,ble2_roll,ble2_pitch,ble2_yaw,ble3_roll,ble3_pitch,ble3_yaw,rudder_angle,boom_angle,torso_angle
RED,1124346,,5127,-1.51,-0.31,102.51,102.51,,,0.00,,-158.708,-176.411,1.757,179.77,-0.32,114.56,178.94,5.74,106.94,,,,12.05,4.43,
RED,1124519,,5128,-1.50,-0.34,102.51,102.51,,,0.00,,-137.716,-161.417,22.748,179.78,-0.31,114.57,178.94,5.74,106.94,,,,12.06,4.43,
RED,1124701,2026-02-11T10:47:24Z,5129,-1.50,-0.30,102.50,102.50,28.867701,-13.833223,0.00,,-146.712,-161.417,43.740,179.78,-0.31,114.58,178.94,5.75,106.94,,,,12.08,4.44,
RED,1124876,,5130,-1.49,-0.30,102.50,102.50,,,0.00,,-155.709,-164.416,34.744,179.79,-0.31,114.58,178.94,5.75,106.94,,,,12.09,4.44,
RED,1126077,,5131,-1.52,-0.37,102.50,102.50,,,0.00,,-143.714,-119.434,22.748,179.80,-0.32,114.65,178.95,5.76,106.95,,,,12.15,4.45,
RED,1128753,2026-02-11T10:47:25Z,5132,-1.44,-0.32,102.51,102.51,28.867701,-13.833223,0.00,,-155.709,-113.436,64.731,179.77,-0.29,114.66,178.97,5.75,106.95,,,,12.15,4.44,
RED,1128936,2026-02-11T10:47:28Z,5133,-1.49,-0.35,102.58,102.58,28.867701,-13.833223,0.00,,-176.700,-137.427,82.724,179.79,-0.29,114.66,178.97,5.75,106.95,,,,12.08,4.37,
RED,1129115,,5134,-1.47,-0.35,102.58,102.58,,,0.00,,-161.706,-140.425,19.750,179.80,-0.29,114.65,178.97,5.74,106.95,,,,12.07,4.37,
RED,1129290,,5135,-1.47,-0.38,102.58,102.58,,,0.00,,-149.711,-143.424,34.744,179.80,-0.30,114.65,178.97,5.74,106.94,,,,12.07,4.36,
RED,1129460,,5136,-1.47,-0.35,102.60,102.60,,,0.00,,-134.717,-122.433,49.737,179.80,-0.30,114.62,178.97,5.74,106.94,,,,12.02,4.34,
RED,1129645,2026-02-11T10:47:29Z,5137,-1.44,-0.34,102.61,102.61,28.867701,-13.833223,0.00,,-152.710,-116.435,34.744,179.80,-0.30,114.61,178.97,5.73,106.94,,,,12.00,4.33,
RED,1146588,,5138,-1.51,-0.30,102.91,102.91,,,,,-149.711,-137.427,28.746,179.78,-0.30,114.56,178.95,5.75,106.91,,,,11.65,4.00,
RED,1148757,2026-02-11T10:47:46Z,5139,-1.52,-0.21,102.79,102.79,28.867701,-13.833223,0.00,,-137.716,-152.420,13.752,179.78,-0.29,114.64,178.95,5.75,106.92,,,,11.85,4.13,
RED,1148936,2026-02-11T10:47:48Z,5140,-1.49,-0.30,102.77,102.77,28.867701,-13.833223,0.00,,-158.708,-131.429,40.741,179.78,-0.29,114.65,178.95,5.76,106.92,,,,11.88,4.15,
RED,1149126,,5141,-1.43,-0.31,102.76,102.76,,,0.00,,-158.708,-125.431,34.744,179.76,-0.29,114.67,178.95,5.76,106.92,,,,11.91,4.16,
RED,1150289,,5142,-1.57,-0.33,102.67,102.67,,,0.00,,-179.699,-143.424,25.747,179.75,-0.29,114.71,178.95,5.75,106.92,,,,12.04,4.25,
RED,1150466,2026-02-11T10:47:49Z,5143,-1.51,-0.34,102.66,102.66,28.867701,-13.833223,0.00,,-188.695,-158.418,4.756,179.74,-0.29,114.72,178.96,5.74,106.92,,,,12.06,4.26,
RED,1150650,2026-02-11T10:47:50Z,5144,-1.48,-0.35,102.63,102.63,28.867701,-13.833223,0.00,,-152.710,-98.442,100.717,179.74,-0.29,114.73,178.95,5.75,106.91,,,,12.10,4.28,
RED,1150828,,5145,-1.46,-0.37,102.61,102.61,,,0.00,,-155.709,-164.416,37.742,179.75,-0.28,114.74,178.95,5.75,106.91,,,,12.13,4.30,
RED,1151004,,5146,-1.45,-0.34,102.60,102.60,,,0.00,,-140.715,-128.430,46.739,179.75,-0.29,114.73,178.95,5.76,106.91,,,,12.13,4.31,
RED,1151198,,5147,-1.46,-0.32,102.59,102.59,,,0.00,,-152.710,-119.434,25.747,179.74,-0.29,114.73,178.95,5.75,106.91,,,,12.14,4.32,
RED,1151368,,5148,-1.50,-0.33,102.58,102.58,,,0.00,,-167.704,-164.416,46.739,179.75,-0.28,114.72,178.95,5.75,106.91,,,,12.14,4.33,
RED,1151539,,5149,-1.49,-0.36,102.57,102.57,,,0.00,,-167.704,-149.422,4.756,179.74,-0.28,114.69,178.95,5.74,106.91,,,,12.12,4.34,
RED,1151725,2026-02-11T10:47:51Z,5150,-1.43,-0.33,102.56,102.56,28.867701,-13.833223,0.00,,-164.705,-128.430,37.742,179.74,-0.29,114.68,178.95,5.75,106.91,,,,12.12,4.35,
RED,1151906,,5151,-1.46,-0.31,102.54,102.54,,,0.00,,-152.710,-170.413,4.756,179.74,-0.28,114.66,178.95,5.75,106.91,,,,12.12,4.37,
RED,1152077,,5152,-1.48,-0.34,102.54,102.54,,,0.00,,-158.708,-131.429,46.739,179.73,-0.28,114.65,178.95,5.75,106.91,,,,12.11,4.37,
RED,1152255,,5153,-1.48,-0.32,102.54,102.54,,,0.00,,-149.711,-149.422,37.742,179.73,-0.29,114.64,178.95,5.75,106.91,,,,12.10,4.37,
RED,1152427,,5154,-1.49,-0.29,102.56,102.56,,,0.00,,-176.700,-140.425,28.746,179.73,-0.29,114.63,178.95,5.76,106.91,,,,12.07,4.35,
RED,1152612,2026-02-11T10:47:52Z,5155,-1.46,-0.32,102.57,102.57,28.867701,-13.833223,0.00,,-146.712,-119.434,16.751,179.74,-0.28,114.62,178.95,5.76,106.91,,,,12.05,4.34,
RED,1152786,,5156,-1.44,-0.33,102.58,102.58,,,0.00,,-176.700,-128.430,4.756,179.74,-0.28,114.64,178.95,5.76,106.91,,,,12.06,4.33,
RED,1152975,,5157,-1.43,-0.35,102.60,102.60,,,0.00,,-185.697,-152.420,70.729,179.73,-0.29,114.62,178.95,5.76,106.91,,,,12.02,4.31,
RED,1153148,,5158,-1.44,-0.34,102.61,102.61,,,0.00,,-158.708,-173.412,4.756,179.74,-0.29,114.62,178.95,5.75,106.91,,,,12.01,4.30,
RED,1153326,,5159,-1.42,-0.35,102.63,102.63,,,0.00,,-170.703,-140.425,31.745,179.73,-0.30,114.63,178.95,5.74,106.91,,,,12.00,4.28,
RED,1153495,,5160,-1.45,-0.36,102.65,102.65,,,0.00,,-128.720,-149.422,4.756,179.74,-0.29,114.64,178.95,5.74,106.91,,,,11.99,4.26,
RED,1153687,2026-02-11T10:47:53Z,5161,-1.44,-0.39,102.67,102.67,28.867701,-13.833223,0.00,,-152.710,-110.438,22.748,179.74,-0.29,114.62,178.95,5.75,106.91,,,,11.95,4.24,
RED,1153873,,5162,-1.46,-0.38,102.68,102.68,,,0.00,,-137.716,-161.417,28.746,179.74,-0.29,114.62,178.95,5.75,106.91,,,,11.94,4.23,
RED,1154044,,5163,-1.49,-0.38,102.69,102.69,,,0.00,,-167.704,-155.419,55.735,179.74,-0.29,114.61,178.95,5.74,106.91,,,,11.92,4.22,
RED,1154232,,5164,-1.48,-0.39,102.70,102.70,,,0.00,,-149.711,-119.434,76.727,179.74,-0.29,114.61,178.95,5.75,106.91,,,,11.91,4.21,
RED,1154404,,5165,-1.49,-0.39,102.72,102.72,,,0.00,,-167.704,-170.413,13.752,179.74,-0.29,114.61,178.95,5.75,106.91,,,,11.89,4.19,
RED,1154577,,5166,-1.46,-0.36,102.73,102.73,,,0.00,,-146.712,-98.442,52.736,179.74,-0.29,114.61,178.95,5.75,106.91,,,,11.88,4.18,
RED,1154757,2026-02-11T10:47:54Z,5167,-1.47,-0.39,102.75,102.75,28.867701,-13.833223,0.00,,-137.716,-170.413,-13.237,179.73,-0.28,114.61,178.95,5.75,106.91,,,,11.86,4.16,
RED,1154934,,5168,-1.46,-0.41,102.75,102.75,,,0.00,,-152.710,-128.430,67.730,179.74,-0.29,114.62,178.95,5.75,106.91,,,,11.87,4.16,
RED,1155109,,5169,-1.49,-0.36,102.76,102.76,,,0.00,,-134.717,-161.417,-28.231,179.73,-0.30,114.64,178.95,5.74,106.91,,,,11.88,4.15,
RED,1155283,,5170,-1.49,-0.33,102.76,102.76,,,0.00,,-137.716,-146.423,67.730,179.74,-0.29,114.64,178.95,5.74,106.91,,,,11.88,4.15,
RED,1155465,,5171,-1.51,-0.33,102.76,102.76,,,0.00,,-149.711,-185.407,4.756,179.74,-0.29,114.63,178.95,5.74,106.91,,,,11.88,4.15,
RED,1155643,2026-02-11T10:47:55Z,5172,-1.50,-0.35,102.76,102.76,28.867701,-13.833223,0.00,,-161.706,-122.433,40.741,179.74,-0.29,114.64,178.95,5.74,106.91,,,,11.88,4.15,
RED,1155831,,5173,-1.48,-0.30,102.77,102.77,,,0.00,,-155.709,-119.434,43.740,179.73,-0.28,114.64,178.96,5.74,106.91,,,,11.87,4.14,
RED,1156003,,5174,-1.52,-0.32,102.77,102.77,,,0.00,,-137.716,-155.419,19.750,179.73,-0.28,114.64,178.96,5.75,106.91,,,,11.87,4.14,
RED,1156188,,5175,-1.50,-0.33,102.77,102.77,,,0.00,,-164.705,-107.439,52.736,179.74,-0.29,114.64,178.96,5.75,106.91,,,,11.87,4.14,
RED,1156357,,5176,-1.50,-0.33,102.78,102.78,,,0.00,,-131.719,-152.420,40.741,179.74,-0.29,114.65,178.96,5.76,106.91,,,,11.87,4.13,
RED,1156529,,5177,-1.51,-0.31,102.78,102.78,,,0.00,,-155.709,-137.427,70.729,179.74,-0.30,114.65,178.97,5.75,106.91,,,,11.87,4.13,
RED,1156714,2026-02-11T10:47:56Z,5178,-1.48,-0.30,102.79,102.79,28.867701,-13.833223,0.00,,-140.715,-146.423,25.747,179.74,-0.30,114.65,178.97,5.76,106.91,,,,11.86,4.12,
RED,1156891,,5179,-1.48,-0.34,102.79,102.79,,,0.00,,-143.714,-125.431,31.745,179.76,-0.30,114.66,178.96,5.76,106.91,,,,11.87,4.12,
RED,1157077,,5180,-1.47,-0.34,102.80,102.80,,,0.00,,-170.703,-152.420,-7.239,179.76,-0.30,114.66,178.95,5.76,106.91,,,,11.86,4.11,
RED,1157257,,5181,-1.47,-0.35,102.80,102.80,,,0.00,,-158.708,-137.427,22.748,179.76,-0.30,114.66,178.95,5.76,106.91,,,,11.86,4.11,
RED,1157434,,5182,-1.49,-0.35,102.80,102.80,,,0.00,,-152.710,-143.424,52.736,179.76,-0.30,114.66,178.95,5.76,106.91,,,,11.86,4.11,
RED,1157616,2026-02-11T10:47:57Z,5183,-1.45,-0.34,102.80,102.80,28.867701,-13.833223,0.00,,-164.705,-119.434,37.742,179.75,-0.30,114.68,178.95,5.76,106.91,,,,11.87,4.11,
RED,1157791,,5184,-1.47,-0.35,102.80,102.80,,,0.00,,-161.706,-146.423,19.750,179.76,-0.30,114.69,178.96,5.77,106.91,,,,11.89,4.11,
RED,1157982,,5185,-1.47,-0.36,102.80,102.80,,,0.00,,-140.715,-158.418,-10.238,179.77,-0.31,114.69,178.96,5.77,106.91,,,,11.89,4.11,
RED,1158159,,5186,-1.49,-0.38,102.80,102.80,,,0.00,,-149.711,-125.431,52.736,179.77,-0.30,114.69,178.95,5.77,106.91,,,,11.89,4.11,
RED,1158331,,5187,-1.48,-0.36,102.79,102.79,,,0.00,,-170.703,-149.422,-16.236,179.76,-0.30,114.69,178.94,5.76,106.91,,,,11.90,4.12,
RED,1158499,,5188,-1.45,-0.38,102.79,102.79,,,0.00,,-167.704,-143.424,43.740,179.76,-0.30,114.68,178.94,5.76,106.91,,,,11.89,4.12,
RED,1158679,2026-02-11T10:47:58Z,5189,-1.45,-0.31,102.79,102.79,28.867701,-13.833223,0.00,,-170.703,-128.430,25.747,179.76,-0.31,114.66,178.94,5.76,106.91,,,,11.87,4.12,
RED,1158866,,5190,-1.47,-0.31,102.78,102.78,,,0.00,,-140.715,-152.420,13.752,179.76,-0.31,114.65,178.94,5.76,106.91,,,,11.87,4.13,
RED,1159059,,5191,-1.50,-0.31,102.77,102.77,,,0.00,,-179.699,-62.457,121.708,179.75,-0.32,114.64,178.95,5.76,106.91,,,,11.88,4.14,
RED,1159231,,5192,-1.52,-0.30,102.76,102.76,,,0.00,,-176.700,-116.435,91.720,179.75,-0.33,114.62,178.95,5.76,106.91,,,,11.86,4.15,
RED,1159404,,5193,-1.50,-0.31,102.75,102.75,,,0.00,,-155.709,-134.428,55.735,179.74,-0.32,114.62,178.95,5.76,106.91,,,,11.87,4.16,
RED,1159574,,5194,-1.50,-0.33,102.72,102.72,,,0.00,,-167.704,-137.427,37.742,179.73,-0.33,114.61,178.96,5.76,106.91,,,,11.89,4.19,
RED,1159758,2026-02-11T10:47:59Z,5195,-1.48,-0.32,102.70,102.70,28.867701,-13.833223,0.00,,-170.703,-128.430,22.748,179.73,-0.33,114.60,178.97,5.77,106.92,,,,11.90,4.22,
RED,1159933,,5196,-1.47,-0.30,102.68,102.68,,,0.00,,-176.700,-119.434,34.744,179.72,-0.31,114.59,178.96,5.76,106.92,,,,11.91,4.24,
RED,1160105,,5197,-1.46,-0.31,102.64,102.64,,,0.00,,-143.714,-152.420,55.735,179.73,-0.31,114.58,178.95,5.76,106.92,,,,11.94,4.28,
RED,1160276,,5198,-1.46,-0.34,102.63,102.63,,,0.00,,-167.704,-128.430,70.729,179.73,-0.30,114.57,178.95,5.76,106.92,,,,11.95,4.29,
RED,1160444,,5199,-1.48,-0.32,102.60,102.60,,,0.00,,-149.711,-158.418,25.747,179.72,-0.30,114.57,178.95,5.76,106.92,,,,11.97,4.32,
RED,1160635,2026-02-11T10:48:00Z,5200,-1.46,-0.37,102.58,102.58,28.867701,-13.833223,0.00,,-179.699,-125.431,28.746,179.73,-0.31,114.56,178.95,5.76,106.92,,,,11.98,4.34,
RED,1160815,,5201,-1.45,-0.38,102.56,102.56,,,0.00,,-161.706,-164.416,25.747,179.73,-0.31,114.56,178.95,5.76,106.92,,,,12.00,4.36,
RED,1160998,,5202,-1.44,-0.38,102.55,102.55,,,0.00,,-167.704,-137.427,-10.238,179.73,-0.31,114.55,178.95,5.76,106.92,,,,12.01,4.37,
RED,1161170,,5203,-1.43,-0.35,102.55,102.55,,,0.00,,-158.708,-149.422,7.755,179.73,-0.31,114.55,178.95,5.76,106.92,,,,12.00,4.37,
RED,1161341,,5204,-1.46,-0.34,102.56,102.56,,,0.00,,-173.701,-119.434,46.739,179.75,-0.31,114.53,178.95,5.76,106.92,,,,11.99,4.36,
RED,1161512,,5205,-1.44,-0.33,102.56,102.56,,,0.00,,-161.706,-179.410,22.748,179.75,-0.31,114.53,178.95,5.75,106.92,,,,11.97,4.36,
RED,1161692,2026-02-11T10:48:01Z,5206,-1.43,-0.35,102.56,102.56,28.867701,-13.833223,0.00,,-173.701,-116.435,25.747,179.76,-0.31,114.52,178.95,5.75,106.92,,,,11.96,4.36,
RED,1161877,,5207,-1.43,-0.32,102.56,102.56,,,0.00,,-173.701,-140.425,43.740,179.77,-0.31,114.51,178.95,5.75,106.92,,,,11.95,4.36,
RED,1162050,,5208,-1.44,-0.31,102.56,102.56,,,0.00,,-155.709,-134.428,10.753,179.76,-0.31,114.51,178.95,5.75,106.92,,,,11.95,4.36,
RED,1162220,,5209,-1.44,-0.29,102.56,102.56,,,0.00,,-161.706,-152.420,37.742,179.76,-0.32,114.52,178.95,5.76,106.92,,,,11.96,4.36,
RED,1162388,,5210,-1.47,-0.32,102.56,102.56,,,0.00,,-143.714,-149.422,16.751,179.76,-0.32,114.53,178.95,5.76,106.92,,,,11.97,4.36,
RED,1162575,,5211,-1.45,-0.30,102.57,102.57,,,0.00,,-140.715,-125.431,25.747,179.76,-0.32,114.53,178.95,5.76,106.92,,,,11.96,4.35,
RED,1162754,2026-02-11T10:48:02Z,5212,-1.46,-0.28,102.58,102.58,28.867701,-13.833223,0.00,,-155.709,-173.412,4.756,179.76,-0.32,114.55,178.95,5.76,106.92,,,,11.97,4.34,
RED,1162935,,5213,-1.44,-0.28,102.59,102.59,,,0.00,,-134.717,-122.433,25.747,179.76,-0.32,114.56,178.95,5.76,106.92,,,,11.97,4.33,
RED,1163106,,5214,-1.44,-0.33,102.60,102.60,,,0.00,,-170.703,-146.423,25.747,179.77,-0.32,114.56,178.95,5.76,106.92,,,,11.96,4.32,
RED,1163284,,5215,-1.49,-0.31,102.61,102.61,,,0.00,,-161.706,-140.425,10.753,179.77,-0.32,114.56,178.95,5.76,106.92,,,,11.95,4.31,
RED,1163455,,5216,-1.49,-0.34,102.62,102.62,,,0.00,,-149.711,-155.419,7.755,179.77,-0.32,114.56,178.95,5.76,106.92,,,,11.94,4.30,
RED,1163633,2026-02-11T10:48:03Z,5217,-1.46,-0.31,102.63,102.63,28.867701,-13.833223,0.00,,-167.704,-146.423,28.746,179.77,-0.32,114.56,178.95,5.76,106.92,,,,11.93,4.29,
RED,1163817,,5218,-1.46,-0.34,102.63,102.63,,,0.00,,-146.712,-101.441,31.745,179.77,-0.31,114.56,178.96,5.77,106.92,,,,11.93,4.29,
RED,1163989,,5219,-1.45,-0.34,102.63,102.63,,,0.00,,-149.711,-116.435,40.741,179.76,-0.31,114.54,178.95,5.77,106.92,,,,11.92,4.29,
RED,1164175,,5220,-1.43,-0.36,102.63,102.63,,,0.00,,-149.711,-134.428,19.750,179.76,-0.31,114.53,178.95,5.76,106.92,,,,11.90,4.29,
RED,1164352,,5221,-1.46,-0.36,102.63,102.63,,,0.00,,-161.706,-143.424,58.734,179.76,-0.31,114.53,178.95,5.76,106.92,,,,11.90,4.29,
RED,1164522,,5222,-1.45,-0.34,102.62,102.62,,,0.00,,-170.703,-143.424,16.751,179.75,-0.31,114.53,178.95,5.77,106.93,,,,11.91,4.31,
RED,1164709,2026-02-11T10:48:04Z,5223,-1.46,-0.34,102.62,102.62,28.867701,-13.833223,0.00,,-155.709,-146.423,-19.234,179.74,-0.32,114.52,178.95,5.77,106.93,,,,11.91,4.31,
RED,1164885,,5224,-1.48,-0.32,102.62,102.62,,,0.00,,-155.709,-131.429,37.742,179.73,-0.31,114.52,178.95,5.77,106.93,,,,11.90,4.31,
RED,1165067,,5225,-1.47,-0.34,102.61,102.61,,,0.00,,-155.709,-155.419,16.751,179.73,-0.32,114.52,178.95,5.77,106.93,,,,11.91,4.32,
RED,1165239,,5226,-1.50,-0.32,102.61,102.61,,,0.00,,-146.712,-134.428,52.736,179.73,-0.32,114.51,178.95,5.77,106.93,,,,11.90,4.32,
RED,1165408,,5227,-1.52,-0.35,102.62,102.62,,,0.00,,-143.714,-98.442,52.736,179.74,-0.32,114.51,178.95,5.77,106.93,,,,11.89,4.31,
RED,1165586,,5228,-1.51,-0.34,102.62,102.62,,,0.00,,-167.704,-146.423,7.755,179.74,-0.32,114.49,178.95,5.77,106.93,,,,11.87,4.31,
RED,1165778,2026-02-11T10:48:05Z,5229,-1.50,-0.33,102.62,102.62,28.867701,-13.833223,0.00,,-143.714,-158.418,22.748,179.72,-0.32,114.48,178.95,5.77,106.93,,,,11.87,4.31,
RED,1165951,,5230,-1.51,-0.30,102.62,102.62,,,0.00,,-182.698,-140.425,16.751,179.72,-0.32,114.47,178.94,5.77,106.93,,,,11.85,4.31,
RED,1166137,,5231,-1.50,-0.30,102.62,102.62,,,0.00,,-140.715,-119.434,49.737,179.73,-0.32,114.47,178.94,5.77,106.93,,,,11.85,4.31,
RED,1166311,,5232,-1.49,-0.30,102.62,102.62,,,0.00,,-140.715,-152.420,25.747,179.73,-0.32,114.47,178.94,5.77,106.93,,,,11.85,4.31,
RED,1166480,,5233,-1.47,-0.28,102.63,102.63,,,0.00,,-152.710,-98.442,76.727,179.73,-0.32,114.47,178.94,5.77,106.93,,,,11.84,4.30,
RED,1166672,2026-02-11T10:48:06Z,5234,-1.48,-0.33,102.63,102.63,28.867701,-13.833223,0.00,,-161.706,-146.423,13.752,179.75,-0.32,114.48,178.95,5.77,106.93,,,,11.85,4.30,
RED,1166844,,5235,-1.47,-0.34,102.63,102.63,,,0.00,,-161.706,-149.422,43.740,179.75,-0.31,114.49,178.94,5.77,106.93,,,,11.86,4.30,
RED,1167032,,5236,-1.49,-0.32,102.63,102.63,,,0.00,,-149.711,-137.427,46.739,179.75,-0.31,114.51,178.94,5.77,106.93,,,,11.88,4.30,
RED,1167203,,5237,-1.49,-0.28,102.63,102.63,,,0.00,,-179.699,-125.431,16.751,179.75,-0.31,114.52,178.93,5.77,106.93,,,,11.89,4.30,
RED,1167374,,5238,-1.47,-0.28,102.63,102.63,,,0.00,,-146.712,-119.434,76.727,179.76,-0.32,114.52,178.94,5.77,106.93,,,,11.89,4.30,
RED,1167544,,5239,-1.48,-0.29,102.62,102.62,,,0.00,,-137.716,-155.419,25.747,179.77,-0.31,114.53,178.94,5.77,106.93,,,,11.91,4.31,
RED,1167731,2026-02-11T10:48:07Z,5240,-1.49,-0.31,102.61,102.61,28.867701,-13.833223,0.00,,-137.716,-137.427,1.757,179.77,-0.32,114.53,178.94,5.77,106.93,,,,11.92,4.32,
RED,1167922,,5241,-1.49,-0.33,102.60,102.60,,,0.00,,-152.710,-158.418,10.753,179.78,-0.32,114.52,178.95,5.77,106.93,,,,11.92,4.33,
RED,1168094,,5242,-1.51,-0.37,102.59,102.59,,,0.00,,-170.703,-101.441,64.731,179.77,-0.32,114.52,178.95,5.77,106.93,,,,11.93,4.34,
RED,1168265,,5243,-1.53,-0.33,102.58,102.58,,,0.00,,-167.704,-137.427,40.741,179.77,-0.33,114.52,178.95,5.77,106.93,,,,11.94,4.35,
RED,1168439,,5244,-1.51,-0.33,102.56,102.56,,,0.00,,-143.714,-131.429,4.756,179.78,-0.33,114.52,178.95,5.77,106.93,,,,11.96,4.37,
RED,1168625,2026-02-11T10:48:08Z,5245,-1.51,-0.33,102.53,102.53,28.867701,-13.833223,0.00,,-167.704,-128.430,10.753,179.78,-0.33,114.52,178.95,5.75,106.93,,,,11.99,4.40,
RED,1168798,,5246,-1.50,-0.35,102.52,102.52,,,0.00,,-152.710,-173.412,7.755,179.77,-0.32,114.52,178.95,5.74,106.93,,,,12.00,4.41,
RED,1168981,,5247,-1.46,-0.36,102.51,102.51,,,0.00,,-143.714,-149.422,16.751,179.77,-0.32,114.51,178.94,5.74,106.93,,,,12.00,4.42,
RED,1169153,,5248,-1.44,-0.39,102.49,102.49,,,0.00,,-164.705,-140.425,22.748,179.78,-0.33,114.49,178.94,5.75,106.93,,,,12.02,4.44,
RED,1169321,,5249,-1.43,-0.38,102.49,102.49,,,0.00,,-134.717,-140.425,7.755,179.77,-0.33,114.49,178.95,5.74,106.93,,,,12.00,4.44,
RED,1169494,,5250,-1.42,-0.40,102.48,102.48,,,0.00,,-155.709,-167.414,31.745,179.77,-0.32,114.47,178.95,5.75,106.93,,,,12.00,4.45,
RED,1169690,2026-02-11T10:48:09Z,5251,-1.44,-0.40,102.47,102.47,28.867701,-13.833223,0.00,,-146.712,-131.429,7.755,179.77,-0.33,114.47,178.95,5.76,106.93,,,,12.00,4.46,
RED,1169863,,5252,-1.45,-0.39,102.46,102.46,,,0.00,,-158.708,-116.435,37.742,179.77,-0.33,114.47,178.94,5.77,106.93,,,,12.01,4.47,
RED,1170035,,5253,-1.46,-0.37,102.44,102.44,,,0.00,,-182.698,-134.428,46.739,179.77,-0.32,114.46,178.95,5.76,106.93,,,,12.02,4.49,
RED,1170207,,5254,-1.46,-0.37,102.44,102.44,,,0.00,,-146.712,-122.433,31.745,179.77,-0.32,114.46,178.94,5.77,106.94,,,,12.02,4.50,
RED,1170377,,5255,-1.47,-0.32,102.44,102.44,,,0.00,,-152.710,-137.427,-1.242,179.76,-0.32,114.45,178.95,5.76,106.94,,,,12.01,4.50,
RED,1170556,,5256,-1.48,-0.28,102.43,102.43,,,0.00,,-140.715,-125.431,43.740,179.76,-0.32,114.45,178.94,5.77,106.94,,,,12.02,4.51,
RED,1170735,2026-02-11T10:48:10Z,5257,-1.44,-0.35,102.43,102.43,28.867701,-13.833223,0.00,,-140.715,-155.419,13.752,179.75,-0.32,114.45,178.94,5.77,106.94,,,,12.02,4.51,
RED,1170917,,5258,-1.44,-0.36,102.43,102.43,,,0.00,,-143.714,-137.427,43.740,179.76,-0.32,114.46,178.94,5.77,106.94,,,,12.03,4.51,
RED,1171089,,5259,-1.48,-0.36,102.43,102.43,,,0.00,,-176.700,-155.419,-16.236,179.77,-0.31,114.45,178.94,5.78,106.95,,,,12.02,4.52,
RED,1171268,,5260,-1.48,-0.38,102.43,102.43,,,0.00,,-158.708,-113.436,37.742,179.77,-0.31,114.46,178.94,5.78,106.95,,,,12.03,4.52,
RED,1171448,,5261,-1.44,-0.36,102.43,102.43,,,0.00,,-149.711,-146.423,22.748,179.77,-0.31,114.46,178.94,5.78,106.95,,,,12.03,4.52,
RED,1171628,2026-02-11T10:48:11Z,5262,-1.43,-0.40,102.44,102.44,28.867701,-13.833223,0.00,,-143.714,-122.433,46.739,179.77,-0.31,114.47,178.94,5.77,106.93,,,,12.03,4.49,
RED,1171814,,5263,-1.45,-0.42,102.44,102.44,,,0.00,,-161.706,-122.433,40.741,179.76,-0.31,114.48,178.94,5.77,106.93,,,,12.04,4.49,
RED,1171985,,5264,-1.45,-0.42,102.44,102.44,,,0.00,,-179.699,-119.434,52.736,179.76,-0.32,114.48,178.95,5.77,106.93,,,,12.04,4.49,
RED,1172173,,5265,-1.49,-0.38,102.45,102.45,,,0.00,,-146.712,-131.429,7.755,179.77,-0.31,114.49,178.94,5.77,106.93,,,,12.04,4.48,
RED,1172342,,5266,-1.51,-0.37,102.46,102.46,,,0.00,,-164.705,-167.414,4.756,179.77,-0.32,114.49,178.94,5.77,106.93,,,,12.03,4.47,
RED,1172517,,5267,-1.51,-0.32,102.46,102.46,,,0.00,,-173.701,-110.438,49.737,179.77,-0.31,114.52,178.95,5.77,106.93,,,,12.05,4.47,
RED,1172700,2026-02-11T10:48:12Z,5268,-1.47,-0.30,102.47,102.47,28.867701,-13.833223,0.00,,-155.709,-131.429,4.756,179.78,-0.31,114.52,178.95,5.77,106.93,,,,12.05,4.46,
RED,1172880,,5269,-1.46,-0.28,102.47,102.47,,,0.00,,-149.711,-140.425,73.728,179.77,-0.32,114.53,178.95,5.78,106.92,,,,12.05,4.45,
RED,1173053,,5270,-1.49,-0.30,102.48,102.48,,,0.00,,-143.714,-110.438,22.748,179.79,-0.31,114.53,178.95,5.78,106.92,,,,12.05,4.44,
RED,1173233,,5271,-1.46,-0.28,102.49,102.49,,,0.00,,-161.706,-131.429,43.740,179.78,-0.32,114.53,178.96,5.78,106.92,,,,12.04,4.43,
RED,1173403,,5272,-1.47,-0.31,102.50,102.50,,,0.00,,-143.714,-125.431,49.737,179.79,-0.31,114.55,178.96,5.77,106.92,,,,12.05,4.42,
RED,1173574,,5273,-1.47,-0.33,102.51,102.51,,,0.00,,-143.714,-143.424,40.741,179.78,-0.32,114.55,178.95,5.77,106.92,,,,12.04,4.41,
RED,1173766,2026-02-11T10:48:13Z,5274,-1.50,-0.37,102.51,102.51,28.867701,-13.833223,0.00,,-143.714,-134.428,61.733,179.79,-0.31,114.55,178.95,5.78,106.92,,,,12.04,4.41,
RED,1173940,,5275,-1.50,-0.32,102.52,102.52,,,0.00,,-146.712,-158.418,13.752,179.79,-0.31,114.55,178.94,5.78,106.92,,,,12.02,4.40,
RED,1174119,,5276,-1.46,-0.34,102.52,102.52,,,0.00,,-143.714,-131.429,34.744,179.79,-0.31,114.55,178.96,5.78,106.93,,,,12.03,4.41,
